latitude,longitude
40.6669969113759,-74.8959498224922
40.6669733547677,-74.8959355014049
40.6669358809184,-74.8959130574028
40.6668982973706,-74.895890902259
40.666860631575,-74.8958690357762
40.6668228565087,-74.8958474938435
40.6667849716195,-74.8958262768182
40.6667469498847,-74.895805420589
40.6667088460528,-74.8957848894302
40.6666706602501,-74.8957646465692
40.6666323644764,-74.8957446922045
40.6665939870311,-74.8957250989604
40.6665554997678,-74.8957058302581
40.6665169305317,-74.8956868502163
40.6664782791742,-74.8956681227794
40.6664396007199,-74.8956496115049
40.6664008122664,-74.8956313169819
40.6663619968665,-74.8956132750297
40.6663231263432,-74.8955953773329
40.6662842013953,-74.8955776603053
40.6662452490497,-74.8955600873354
40.666206269305,-74.8955426587841
40.6661672345595,-74.8955253384391
40.6661281728414,-74.8955081985619
40.6660891108734,-74.8954911304434
40.6660500217257,-74.8954740629047
40.6660109050025,-74.8954570312736
40.6659718158769,-74.8954400355151
40.6659326991746,-74.8954230760234
40.6658936099199,-74.8954061167121
40.6658544933354,-74.8953891212125
40.6658154041997,-74.8953721255322
40.6657762873345,-74.895355130071
40.6657371980417,-74.8953380983814
40.6656980814456,-74.8953211029601
40.6656589648736,-74.8953041800188
40.6656198756002,-74.8952872204881
40.6655807589956,-74.8952702251286
40.6655416423882,-74.8952532297873
40.665502553105,-74.8952362703166
40.6654634365199,-74.8952193471159
40.6654243197793,-74.8952023882433
40.6653852030371,-74.8951854290314
40.6653460864435,-74.8951685058888
40.665306969819,-74.8951515106693
40.6652678805199,-74.8951345513184
40.6652287364661,-74.8951176284346
40.6651896198612,-74.8951007053718
40.6651575901123,-74.8950868364184
40.6651126772331,-74.8950672176815
40.6650735607712,-74.8950503307289
40.6650344165799,-74.8950334439935
40.6649953272598,-74.895016485141
40.664956210638,-74.8949995621989
40.6649170938334,-74.8949825311279
40.6648780319012,-74.8949654275808
40.6648389425132,-74.8949483246138
40.6647998805739,-74.8949312211069
40.6647625494503,-74.8949149807489
40.6647234328114,-74.8948980579243
40.6646842887179,-74.8948811353187
40.6646451992219,-74.8948641402371
40.6646060826977,-74.8948471814251
40.6645669658959,-74.8948302226297
40.6645278491195,-74.8948133359538
40.6644887324636,-74.8947964132506
40.6644496157764,-74.8947794184679
40.6644105262336,-74.8947623517679
40.6643713823271,-74.8947456092066
40.6643322656585,-74.8947286865832
40.6642931214147,-74.8947118002242
40.6642540320134,-74.8946947692936
40.6642149154595,-74.8946778106813
40.664175798506,-74.8946608884953
40.6641367092465,-74.8946438936751
40.6640976199285,-74.8946267546803
40.6640585579349,-74.8946096519145
40.6640194683647,-74.8945925850539
40.6639803790938,-74.8945755906749
40.663941262398,-74.8945586682495
40.6639021455477,-74.8945417097956
40.6638630288462,-74.8945247874101
40.6638239121134,-74.8945077929493
40.6637847952545,-74.8944908345536
40.6637456785445,-74.8944739122297
40.6637065617072,-74.8944570259725
40.6636674176928,-74.8944401395751
40.6636283008499,-74.894423253717
40.6635891841,-74.894406259376
40.6635500946472,-74.8943892288058
40.6635110051915,-74.8943721982557
40.6634718883099,-74.8943552400214
40.6634327715772,-74.8943383178554
40.6633936548416,-74.8943213957094
40.6633545379514,-74.8943044375351
40.6633154210584,-74.8942874793807
40.6632763318592,-74.8942704493132
40.6632372422592,-74.8942534549497
40.6631981256051,-74.8942364247606
40.6631590361511,-74.8942194664869
40.6631199192438,-74.8942025084326
40.6630808024855,-74.8941855864479
40.6630416855725,-74.8941686284335
40.6630025688085,-74.894151706487
40.6629634520417,-74.8941347845605
40.6629243352432,-74.8941177905596
40.6628852456175,-74.894100796737
40.6628461563868,-74.8940837665287
40.6628070393062,-74.8940667725845
40.6627679499455,-74.8940497788252
40.6627288329834,-74.8940327485139
40.662689743494,-74.8940157908409
40.6626505994045,-74.8939989053214
40.6626114826409,-74.893982055672
40.6625723382721,-74.8939651698314
40.662533221597,-74.8939482120783
40.6624941320658,-74.8939311824077
40.66245504241,-74.8939141884457
40.6624159256033,-74.8938972667986
40.6623768089155,-74.8938803091254
40.6623376918007,-74.8938633154229
40.662298602407,-74.8938463215408
40.662259485437,-74.8938293639259
40.6622203687391,-74.8938124063326
40.6621812517635,-74.8937954487577
40.6621421349369,-74.8937785272503
40.6621030179556,-74.8937615697153
40.6620639011234,-74.8937446482478
40.6620248115869,-74.8937276909141
40.6619856947199,-74.8937106973932
40.6619465777272,-74.8936937399364
40.6619074881543,-74.8936767102085
40.6618683712788,-74.8936597167459
40.6618292544573,-74.893642867493
40.6617901374532,-74.8936259101178
40.6617510205704,-74.8936089167152
40.6617119311339,-74.8935919231346
40.6616728141213,-74.8935749658194
40.6616336972578,-74.8935580445714
40.6615945803915,-74.8935411233451
40.6615554633703,-74.8935241660897
40.6615163737688,-74.8935071365602
40.6614772844368,-74.8934901074132
40.6614381672563,-74.893473114169
40.6613990505265,-74.8934562290897
40.6613599335203,-74.8934393440286
40.6613207891835,-74.8934224227789
40.6612816721437,-74.8934054656634
40.6612425828238,-74.8933885087307
40.6612034931995,-74.8933714793612
